Gene_name,GSM4089641,GSM4089642,GSM4089643,GSM4089647,GSM4089648,GSM4089649
,4.285631552,3.828458952,5.118613056,1.017344715,1.79754014,4.094295195
,0.967862115,3.707425398,0.308360875,1.578856616,-2.154936347,2.429859629
,4.50650039,4.135017653,4.294385488,2.270645549,2.813656024,1.244058946
,-0.311653109,-0.10807693,-1.469473742,-2.342268543,-2.500536247,-1.292139532
SUN5,0.720287222,2.977241451,0.326042559,1.455812476,1.374243818,2.468583317
,6.324135532,6.488145419,7.418139338,4.682988967,4.697329024,4.20509531
LOC101929180,4.052850585,5.29510218,3.61016852,4.245046842,0.75342483,3.874619937
BPIFB9P /// BPIFB9P,0.308081233,1.269422203,2.059400275,-0.6355979,2.596198107,3.576643063
,3.780184094,3.062287529,2.260534576,0.668382399,0.320981376,4.786977894
AC005592.3,4.443115946,4.377477784,4.140868617,3.441310835,2.619800338,3.796556225
,-0.448801964,0.784060008,1.915199629,-0.039580222,-2.038320373,-1.886160838
ANKRD60,2.049355445,2.279200858,1.916518683,1.198072913,-0.10560827,1.38897199
RP3-486D24.1,9.441273896,9.248568042,9.638202385,10.14300049,11.18673329,10.95412359
ELOVL3,4.733945399,1.646563606,3.88616967,1.544683205,0.389082161,3.268377499
SRMS,4.815180888,3.742308089,1.639898937,2.627296322,2.884615503,2.808899839
PCGEM1,4.355657664,4.238198352,1.986582046,1.52533726,3.32900875,1.49241724
,4.267640663,2.560805426,4.578733462,2.61742074,3.07662579,2.191553176
,2.836929973,4.3522783,4.780215596,-1.708608619,2.52734313,3.605612855
OR51A10P /// OR51A10P,0.990453913,1.420433894,4.082898409,3.329554187,3.128019487,3.65844001
NOBOX,3.136321013,5.581158393,3.52160358,2.442136688,1.008644646,1.52174427
,4.471337056,5.304521993,3.275579243,1.026141403,1.036489267,3.582519875
OR51I2,4.75771135,4.644213934,5.370188697,4.769586631,1.624910355,3.856338373
,2.034303768,1.170707051,4.609435851,0.087069017,2.747226256,-1.101740559
,0.039966565,3.414960854,1.369287793,-1.054928726,1.521101004,-0.848213904
PRDM15,2.507556179,1.645346589,2.945710696,0.480027239,2.317891563,0.000389475
DKFZP761C1711,-0.211596593,1.981501981,0.96530777,0.312885859,2.290120616,-0.165725663
OR51B6,4.631145036,4.126303869,2.19702242,3.343407822,1.051365141,4.126906797
,1.503313113,0.854434575,2.591200673,0.796880119,0.482166778,0.96705053
,1.103591634,1.271987345,2.601228218,3.307852528,0.442003946,3.624007286
PCGEM1,0.498118082,4.796021433,4.590494235,3.381615625,2.136148722,3.172239471
ZNRD1,2.575728619,3.345736995,2.430729523,3.806107482,1.610203962,4.198360565
,3.187922901,2.843951694,2.537348257,1.381665456,1.634049542,2.294776588
,0.189375475,0.995773933,3.170021178,0.077024185,1.276264386,1.181834052
BCL2L14,4.701665488,4.556294521,2.713959698,3.476614989,-0.438381566,2.520475052
,3.502394256,4.359809287,4.137683849,1.839866897,3.135103047,2.933155254
,0.078924024,3.803020332,2.388002126,-0.839477317,-1.87989229,3.487203339
SARDH,2.187416214,4.198824144,4.733354341,0.702852549,2.697137719,4.048087932
,1.833554007,0.504569548,0.094141464,0.124672223,-0.274581659,0.519239949
RP11-307O13.1,-0.691550583,-0.799631247,-0.447896442,-0.66133941,2.651752054,-2.37092227
ADARB1,1.329100628,2.162596766,2.548069122,0.61973227,2.792349384,2.638124823
GCNT7,-0.535735326,3.535704621,4.478602997,-0.110098191,1.073792818,0.152611782
ARHGEF12,4.018197953,4.029903382,4.844691957,-0.076310742,3.615263262,3.150117702
ARHGEF12,-1.45893722,1.738919123,4.40672713,1.023347625,-1.117001749,0.117375886
,0.199022102,3.432371523,4.064003312,2.048630292,1.805474071,0.428946345
ARHGEF12,3.347141202,2.883914017,1.574188721,-0.400217571,-0.227617696,1.940411095
OR14J1,4.789604066,4.862287721,5.068808367,4.075096163,2.848521792,4.167630896
AC003973.4,2.309496363,3.71005149,4.815969862,2.882056071,0.562103186,3.387472834
,3.45691126,4.051954979,3.32751492,2.862840157,2.219800457,3.540126488
,-0.407449676,2.180125578,4.035747061,-0.154396746,-0.017151318,1.736358092
,4.343542847,4.090192891,3.223609439,4.533326617,3.446216522,4.189160371
,0.339194407,2.584137524,3.113025328,2.698042854,1.27843682,-0.396228636
OTOP2,1.408162935,2.783362357,4.703145008,3.743859605,3.842687247,3.591320374
EPPK1,1.435964562,2.055848121,3.64714179,3.809527633,2.438862364,4.41223279
,3.318020317,2.163569577,2.925133542,3.524189078,3.476550187,3.446295937
KCNK16,2.440426036,3.587521014,2.790503071,1.735327205,2.669793277,4.066735029
EPPK1,2.667744556,3.564207425,2.850465409,2.289624979,4.054284136,4.890344543
,0.922966573,2.924675708,4.266809024,1.03351815,-0.079075635,0.301482294
,4.039270021,3.675838508,5.264495146,3.630719978,-0.33858421,2.702482459
,2.223892045,2.006039447,4.336233393,2.937252102,1.43751007,1.59275601
,2.969445235,4.287420579,4.24419446,4.104454084,2.144457577,2.740139636
,5.85116435,6.381861304,5.563414424,1.637178973,3.030761584,4.404467197
SLC2A13,1.256261913,1.884359568,1.655342669,0.271999293,2.281704184,0.721810105
,5.287812095,5.939445223,5.975208284,4.441317475,4.84352665,4.452377986
,7.648386346,7.784176774,7.822475232,3.447777537,2.308742382,-0.326485184
,2.082515258,1.958226499,1.299197759,0.661886385,0.731296219,2.986855053
,4.951396629,4.71111491,5.612626738,3.396008744,4.15124999,3.712705822
,1.535425938,3.743407252,4.702624301,3.790792886,2.889308042,2.412144702
,3.619988096,1.585270243,2.110456792,0.878850873,-0.195992714,1.276383509
BC150507 /// SCAMP5,2.490980804,3.929185014,3.007111162,2.0721058,1.734902509,3.594679915
,3.440845918,3.873950966,5.305835581,2.132810419,0.372885253,1.533274282
ZNF71,3.915329676,2.00619388,-0.16778725,-0.003605468,2.426329171,3.01762087
,1.029269114,0.720015735,2.783014453,2.063865296,2.572872695,1.692436126
,5.487180825,4.217215203,6.374114419,4.479469869,3.986383628,4.380667119
LOC101929718,3.760380646,4.153926906,5.159883443,3.690126516,2.418956303,2.983998663
,3.358199313,5.568433473,5.864223295,3.989638595,3.044102053,4.379648685
ZNF71,2.94879145,5.340939628,5.819134226,4.701549057,1.595580042,3.448597055
ANPEP,2.233731637,4.34026316,1.732625216,0.392713079,-0.508284383,0.57414027
,3.28192669,3.456635328,4.919983574,-2.742815544,-2.957254818,3.113528819
,4.453827024,5.333609784,5.730862728,3.864671502,3.345481538,2.165638645
,-1.822947128,3.188255318,3.083206559,-2.42203323,2.134914187,2.715671569
TMEM106A,4.662490364,3.616522379,3.496066021,3.940335917,2.660397009,2.311476958
,2.274210961,4.254185847,3.243492389,-0.485571681,2.261461612,1.500373769
,3.419781567,3.845730898,1.514258631,-1.481041934,0.006678623,0.966984108
CHL1,2.946523142,4.307508673,4.759416859,1.175524601,0.775876509,-1.63147524
ATE1,6.742653014,6.431744962,7.066627409,6.200716204,5.4379734,6.186134053
,4.733039734,5.597659289,5.394304911,4.272605526,4.311328726,4.37829659
SARDH,2.662658977,3.671417933,3.15336922,1.027479648,2.206455686,3.368824212
,-0.703588407,3.60746052,3.951746304,3.189990558,-2.028769528,-1.097523487
,0.011953565,1.071254685,3.978973523,2.27654133,1.438239615,3.670987588
TMEM106A,0.413474936,-0.080453969,3.51212573,-0.776043721,-0.629503129,-0.993088759
,3.471993791,6.293197568,4.143932125,3.401821576,1.573161209,4.631907497
,0.534529805,0.977367857,4.747892201,0.0297285,3.26367446,1.327537914
RP11-375I20.6,4.651086143,4.915984516,4.888309767,3.521867363,2.577730931,1.972100752
,1.72420932,3.54370621,4.127303106,1.028265023,2.203398515,2.371692672
ITPK1-AS1,5.733969795,6.299524918,5.485066108,4.779138878,3.683516808,4.731986929
CATX-1,3.364068101,3.522783946,3.517515073,0.263058451,-0.549351962,1.133050535
,0.991237928,3.892284156,2.501900224,0.735617487,0.848061025,-0.042156702
,1.629864826,2.389211601,1.049010345,2.964988159,1.506485157,-2.274110547
,2.704847624,2.175655531,4.682415986,0.595646873,1.519748205,1.513126868
,1.119070598,2.145243766,2.308969491,1.17752877,1.385894834,0.720952587
,0.266408767,-0.682990058,1.156493699,-0.447837406,-1.71177139,1.121121526
,-1.551784095,-0.524935875,-3.001928729,-1.608870198,-1.258031744,0.195889295
,-2.427269401,-0.907508382,2.518847311,-1.266631775,-2.219921759,-2.519056609
,3.23192848,2.926363843,4.976221559,3.140709954,1.116810539,0.144738175
,1.79563813,1.089538828,1.963710855,4.245145747,3.214415492,3.78510062
CDC14B,5.028485169,4.79757334,5.236370156,4.524734453,3.747988845,3.65681668
,1.660431239,2.713557257,3.883151571,2.214180771,-2.542147291,1.792134866
ARRDC1,2.46668715,4.541378543,4.025365502,0.482290712,3.383455471,0.80680247
LAMA3,0.505677558,2.454668116,2.678049363,3.670534456,0.620323652,3.504531413
,5.237284544,6.293651888,5.822452288,4.464315391,2.544658479,4.531674649
HSPA12B,3.662968809,4.207533695,2.460336298,1.366699889,0.745770848,1.063261322
LGALS8-AS1,5.697643175,5.826042502,6.312233143,3.977985069,4.262748844,3.940599024
,1.530804891,0.705057821,1.152774008,1.309700074,0.682069839,2.494858464
,2.059780962,0.958412122,2.161977949,0.173818226,0.346168331,-0.235473795
,3.011429442,3.498263635,5.363850904,1.275877171,2.025723389,2.958352725
RP4-675G8.2,3.884334168,4.634628116,5.015546631,3.849088533,3.267278097,3.273650157
,4.177112528,2.829366552,1.737284395,-0.689189917,2.016528411,0.729887711
OR52D1,4.982551004,5.344629687,5.030865735,3.734178502,4.561173365,4.103329777
,2.300929066,3.083802242,1.974701838,3.082600412,0.777888877,2.138916017
,1.498980967,3.230831672,4.022500979,1.819149047,1.821146903,3.132341584
TPM3P4 /// TPM3P4,3.313212469,4.058619551,3.807622826,1.745835373,0.889566993,1.85915855
,0.955893039,-0.33419431,2.708531587,-1.232999541,1.770871322,1.642567576
,0.408211857,2.614789926,2.156652253,-1.586752553,1.86403357,-0.626981061
,-2.288811726,-1.856037192,0.084213971,-0.454616733,-1.315242292,1.641661625
,2.243662988,4.848903316,4.206643224,3.21238724,3.210683421,3.922654566
,1.022928801,-0.145260649,4.748294841,1.597531174,3.0370237,0.587009675
OR51I1,3.745011389,4.331655062,5.77764327,2.280267455,2.02416008,2.164953575
FLJ21408,2.26328986,0.740729001,2.025734018,1.319883791,-0.328938564,2.978600187
,3.816312982,3.198204957,4.999995492,3.444746567,2.62190183,2.420638696
,0.766773235,1.233427944,1.765254667,0.68255532,-1.681381201,-0.535283644
,2.043627976,4.779842775,3.035738265,3.351727257,1.530445355,4.029099457
KRTAP4-8,4.24439238,4.432184418,3.378608724,3.900006971,3.843039152,4.1784836
,-0.628189141,-2.358010133,0.130153318,-2.01523422,0.715199305,1.292934843
KRTAP4-11,3.461135615,3.796919563,4.214225853,1.037002608,-1.162605692,0.360150736
,3.334267921,2.839324743,2.962624904,0.42790648,0.058648987,3.488604982
KRTAP4-1,2.015654562,0.274339199,3.888265924,-0.419595915,2.912088388,2.996245916
,0.341723933,0.453406953,3.974336573,-0.716730106,-0.812495737,0.135692461
KRTAP4-5,3.768311382,4.583013547,5.112837724,3.135433083,2.713508868,3.257371247
,2.850713427,4.231086747,2.084394278,-0.728363971,-0.758118336,0.459809293
KRTAP9-8,3.279040354,1.141766286,1.647305298,0.407135175,-0.6706077,1.355749269
,2.939826479,1.334362325,4.391375929,3.136675376,2.090470693,3.414649723
,2.501293913,0.622668019,3.816650901,2.314757422,1.92865078,1.61349865
,1.805668044,2.9767852,3.672877881,0.958493788,0.689254425,0.638147998
,4.17873854,5.459339808,2.364370721,0.115379555,3.236713024,3.865849548
TNFRSF10C,1.728321087,2.03759659,5.637949262,1.942413161,2.994214026,4.732925807
,1.6236047,2.411049252,2.902459533,0.046993873,-0.261055809,2.596257751
,-0.448278267,0.305667071,0.525146795,-0.47199687,-2.300647374,0.423922333
PROM2,5.865042839,6.17412474,6.551755934,5.032775295,4.232714473,5.14527801
NXF5,1.295158765,4.221567789,4.141735228,1.803541171,-0.007496934,1.556875705
,5.652102107,5.491019298,5.669296111,4.257976116,2.679232357,4.044551496
,3.606252699,3.798973295,4.623726424,2.599620109,0.243644711,1.573704137
,3.769613076,3.610700062,4.128466633,3.331905816,3.146073531,-0.052826108
,-0.020965361,3.116319838,1.277949051,1.816030298,2.559217687,2.452366124
,2.612218014,2.900045627,2.375453756,2.89687438,0.495070883,-0.135137569
,5.131642984,5.151022629,5.251275992,4.407114775,3.943086778,4.416339845
RP11-255A11.4,0.239398042,-1.780720561,1.930449716,-0.3145424,-0.367709446,-0.030377578
,0.394821416,3.140644521,0.721670137,0.502544469,3.177643574,0.782785965
,4.84073513,5.853351978,6.096734127,3.565743388,1.423427574,2.261196805
,2.215383505,1.929923523,4.246354878,2.511592012,0.102093707,2.618135267
,0.22380557,0.612192059,1.370856162,-0.01772081,2.46647573,-0.564712786
DIS3,4.860282496,3.800734272,3.78215691,6.507816835,5.705510747,5.253297242
CCDC57,3.775724836,4.147331123,5.03224634,3.694635081,3.724257351,2.6186216
RAD21L1,-2.486303098,-0.618406523,0.538260027,1.272178502,1.534061602,1.980284925
,1.393125106,2.79157447,2.392724068,0.882330024,1.261867756,2.046410734
LINC01001 /// LINC01347 /// LOC101060494 /// LOC101926894 /// LOC101929038 /// LOC101929819 /// LOC101930127 /// LOC101930567 /// LOC388572,1.959143244,3.200581251,1.410433373,-1.064407493,0.964391238,0.810673423
HHLA3,4.903086488,5.301130331,5.265620672,3.852098743,2.910122457,4.175141322
,3.125201429,5.048741877,4.811851178,3.649155563,2.330575609,2.531324064
,3.906582788,4.288306878,5.335597588,3.389580578,3.253890966,3.575276021
,4.349478515,5.121467209,5.41606618,3.896824017,1.324845159,2.387988345
C11orf30,4.023494894,4.990065378,6.087643167,3.22436293,1.942338087,1.420719531
,4.466163765,4.566029676,4.81521676,3.367119411,2.909798061,4.596827831
KRTAP4-2,3.502037755,3.573544188,4.540052075,2.364860942,0.347779027,3.381518726
NDC1,9.548814204,8.787706705,9.021246514,10.45823229,9.449342643,10.03172877
HHLA2,0.397945308,0.833594485,1.179103344,2.666195308,2.024025294,1.176865277
,4.474669659,5.132868807,5.255689555,4.298174404,3.657571413,3.875544181
,7.90449614,7.469226652,7.738801607,6.64973041,6.632090776,6.541105911
N6AMT1,4.032021475,1.033052919,4.596792058,0.312734867,-0.423232153,-0.967123344
RP11-338N10.1,6.061726523,6.245815077,6.943499424,4.641621167,4.659690558,5.546017776
KRTAP4-3,2.497259791,1.614662735,3.559540759,3.386065959,2.146580283,2.334310833
KRTAP9-3,0.663408383,1.867433937,1.096025658,1.770355468,-2.006640113,1.370917522
KRTAP17-1,1.344385397,2.635153046,1.438548362,1.464046101,0.329203983,0.699000745
CHD6,2.530357954,4.446428284,2.26190686,4.244415215,3.621102404,4.687038286
BTBD9,4.464452631,4.373021724,1.577590763,3.408820535,3.607188257,3.497382436
KRTAP4-6 /// LOC101930568,4.911303296,5.005745798,5.939539253,2.751388735,3.065163846,3.494786797
KRTAP4-4,0.345021601,-0.767621671,1.458408254,-0.182484795,-2.472016881,-0.063128799
KRTAP4-9,4.280822725,3.821608182,4.429542321,3.017325114,3.07121349,2.507084215
SUGT1P1,-0.118813096,4.46900681,-0.424639258,1.747348727,1.762786767,1.634453871
LIMD1,6.815024579,7.598915997,7.707531693,5.306017929,5.079915661,5.188523571
CNTROB,2.977160839,3.904724928,3.760519037,0.682474418,0.19043787,0.803466777
PTCHD4,3.709654573,3.458946267,4.46933249,2.89977695,1.825203548,3.830093032
,-0.413424506,3.978909477,3.612269922,2.213571252,1.993721455,0.752046337
KRTAP2-1,1.369365973,3.966799585,3.336154825,2.126728423,-0.765062197,-0.705640982
,3.043278004,4.469019839,1.468515547,2.248841437,0.523371257,0.215939469
,1.639130268,1.634960284,2.048825561,2.010407482,2.341220091,1.552342639
CNTROB,1.256823478,2.06661966,2.578595806,0.424911342,0.741341858,1.469974514
NUTM2B,3.794041497,3.003425936,3.842003301,2.721162639,3.630219065,3.078408308
,4.037074672,1.977312899,2.885894494,0.772586689,2.097196131,2.70267084
TAMM41,5.079617047,4.152134733,4.233558325,3.639591056,2.515783086,2.235034645
N6AMT1,4.382535841,4.673109753,3.08242499,2.041491822,0.340072268,1.685455806
RNASE7,2.606229006,2.540285225,0.334156345,0.329066174,1.78384216,1.773063756
RNASE7,0.846336853,1.00265212,1.876216344,0.180427969,-0.161624216,0.615840003
ANKRD11,2.333667025,3.989629513,3.041672292,2.379612645,4.880024261,4.926279388
CFTR,-0.968359199,0.229132587,2.936210131,0.615199688,-3.778273845,0.67266068
HHLA3,2.253378184,1.31923062,1.712349258,2.808191443,1.87074347,2.294253136
,4.58973353,1.258850541,2.039099781,2.840467262,2.300539629,2.803297309
CATX-1,0.718867919,1.948017672,2.469182686,-0.107868585,0.017879161,0.680522404
AC000111.3,-0.78737588,1.423185511,2.690761245,1.102154192,-1.361253294,-1.784587294
,1.832270282,2.534893303,2.458153612,-0.174601856,-0.102349094,0.284300911
SMUG1,0.680873422,2.444619365,2.709061198,0.389236386,0.871607122,0.407363629
CAPN13,-1.014560776,-0.06768328,3.141066512,-0.241812823,-1.324895884,-2.639193009
PARP6,5.94451881,5.551146837,6.243901337,5.517092982,4.713607843,5.045163352
BCORL1,3.608584543,1.016296625,3.430084513,3.623913671,2.580046567,4.175644355
LINC00470,2.661382496,2.492160838,2.80431175,2.675596914,1.356470634,3.965839683
,4.584475509,5.087649531,2.874161529,3.514993297,3.063245788,4.021426425
ATP2B2,2.984356021,2.837769704,2.193983008,1.70011119,2.928772042,3.208273773
GOLGA2P2Y /// GOLGA2P3Y,0.781326138,1.129480859,2.614829966,3.183569088,1.150897566,2.156153882
ZIC1,4.316051587,4.505103328,5.984457196,3.27770213,3.141774459,4.437454141
,2.421864205,0.809900063,4.105384749,-0.154432071,-0.893437269,0.59999375
ANO2,0.827851536,1.050578314,2.046557414,0.011481326,0.241449719,1.034694656
LAMA3,3.190227667,4.607602551,4.378470006,2.554512724,1.079388352,3.966208952
TOB2,4.575590676,2.91230304,5.223766192,4.615010129,3.281569181,3.614391827
CYP26B1,3.755742179,4.855331965,4.927635759,4.296949235,3.755485829,3.670001843
OBP2B,1.788961279,1.346928531,0.921839985,1.340773032,1.006958622,0.653206802
,6.989797518,7.022267931,7.843060515,6.269285671,5.940923145,6.23083513
PCDHB18,4.02749911,2.81281856,5.043873781,4.124898813,4.3442746,5.276909762
SEMA4B,6.808886972,5.767493254,5.524493135,6.277893646,7.47189465,7.132905812
TMEM168,5.803366545,6.473624583,5.307373877,6.165208504,4.77620929,4.056470813
DNAH7,2.167216606,3.74166113,2.281597369,0.650121176,1.166766854,-0.495526045
DHX35,0.739960404,4.160105377,3.546622868,3.296790694,1.562625871,3.3652726
PHKG1,1.890734619,1.841787991,4.260853688,0.114820087,0.76350506,1.632463664
RIPK4,4.239268187,3.038344869,3.811008554,0.944528649,3.277010227,3.428571222
,5.095582689,5.325400807,5.154384729,4.647792258,3.421856128,4.263026892
EFCAB6,0.772721804,1.07251745,3.751013746,1.09773214,0.264596479,0.781703821
FANCM,6.232144594,5.871656401,5.212289177,5.618975675,5.964461015,6.485584613
TNRC6A,8.167970028,8.611161312,8.292386058,7.876314341,7.288902977,7.641126916
USP21,4.45374144,4.709759325,5.179363748,3.491712026,4.209110197,1.176035482
JPH3,1.869188382,2.597063906,1.50583505,0.241632762,0.282380495,1.710578339
NT5DC3,3.788309851,3.877508689,3.491288732,0.555423532,2.320698395,0.385861711
KLHDC4 /// LOC100129637,4.025321203,5.133871726,1.961664071,2.687573605,3.840463234,3.33574049
,2.964875447,1.788719116,3.985199838,1.986876891,1.682411491,1.404930363
