Gene_name,GSM1342279,GSM1342280,GSM1342281,GSM1342282,GSM1342283
,0.022265434,-0.2375741,-0.07751751,0.057506084,-0.14275694
,0.26385927,0.07084465,-0.092561245,0.12296963,0.1311636
,0.19188929,0.13707542,0.5589385,0.26888084,0.30669212
,0.041503906,-0.072956085,-0.16752529,-0.10094023,0.043388844
,0.11469507,0.1928196,0.03248644,0.07795763,-0.013561249
,-0.060056686,-0.082788944,-0.03570366,0.10993528,0.06563473
,0.0957365,0.33892345,-0.02923727,-0.20310307,0.0648365
,-0.11428642,0.15062284,0.057745934,-0.19164658,0.04362631
,0.050656796,0.12714148,0.049560547,-0.103833675,0.14271879
,0.1612215,0.1266346,0.06766796,0.078737736,-0.10681963
,-0.1039567,-0.18773937,0.21930552,-0.11677027,0.27042866
,-0.039102554,-0.07255411,0.09351969,0.31421852,0.04699421
,0.14673948,0.063221455,0.020860195,-0.002480984,0.12191057
,0.078845024,-0.25337124,0.26395702,-0.019703865,0.03183222
,0.17896128,0.042114735,-0.026250362,0.075721264,-0.14075613
,-0.040320396,0.19293833,-0.027944565,-0.08844662,0.040522575
,-0.18180704,-0.006464958,0.19688177,0.12442589,0.15463638
,0.15406561,-0.11929464,0.06906366,0.12354469,-0.09177637
,0.6837511,0.67798615,-0.24209023,-0.07234764,-0.31564903
,0.21343374,-0.17365885,0.13796186,0.09534311,0.09693575
,0.37534857,0.10384083,0.11476135,0.15837955,0.16156816
,0.053725243,0.29217386,-0.01081419,0.12182903,0.14381838
,0.036412716,-0.038259506,0.23990059,0.104473114,0.039204597
,-0.021875381,-0.1600914,0.24284315,0.101994514,0.07057428
,-0.0888505,0.03407669,-0.010953426,-0.08719921,0.2632408
,0.22376871,0.1362691,-0.073005676,-0.075550556,0.16236687
,0.34956264,0.3327875,0.05995512,-0.20390081,0.100643635
,0.2959304,-0.14558601,0.036088943,-0.20359468,-0.036642075
,0.12738466,0.018737316,-0.020474434,0.14036417,0.1444068
,0.11219168,0.43932152,0.047062397,-0.14344454,0.021178246
,-0.001261711,0.14748573,0.16189814,0.08814144,-0.20390224
,0.13968706,0.3166337,0.101067066,0.06409311,-0.09531593
,-0.033703804,0.16847754,0.06504154,-0.11167669,0.055656433
,-0.056232452,0.09510136,-0.050872326,0.2610469,0.21345472
,-0.022653103,-0.03358507,-0.061594963,-0.12615776,0.05206442
,-0.13336515,0.1686616,-0.036043644,0.06820965,-0.091934204
,-0.028298378,-0.058267593,0.082461834,0.19347954,-0.069746494
,0.16859293,-0.10059118,-0.12978888,-0.15093565,-0.017373562
,0.223701,-0.1903677,-0.07384157,-0.042386055,0.08862209
,0.09984732,0.01896,-0.1389122,0.013098717,-0.042895794
,0.012807846,-0.013905525,0.02125454,0.0397892,-0.061558723
,0.1595025,-0.12480116,-0.056411266,-0.16323757,-0.015162468
,0.109401226,0.15515375,0.2583847,0.054861546,-0.09639454
,0.011250496,0.1621809,-0.19015741,-0.10767031,-0.13669491
,-0.040750027,-0.10464287,-0.15677786,0.16316223,0.20948887
,-0.4245596,-0.31273127,-0.17333555,-0.19046831,-0.13453436
,0.11877394,-0.07859182,-0.11451149,0.013337135,-0.036955357
,0.28240156,0.2206316,0.059575558,-0.16749382,0.08493805
,0.081605434,-0.0891428,-0.27187824,0.03473425,0.104213715
,-0.1987009,-0.012780666,-0.035474777,0.1396904,0.00430727
,0.2153449,0.3130722,-0.07241964,0.012269497,0.21845865
,0.10203743,0.23507929,0.09662962,0.05259037,0.13690472
,-0.19554281,-0.030788422,0.4165969,-0.17457914,0.1025095
,-0.18934965,-0.050231457,-0.091198444,-0.15368462,-0.16209316
,0.005670548,-0.012541771,0.008253098,0.15106678,0.07477903
,0.1428256,0.10608673,0.13652182,0.07627869,0.00809145
,0.030022144,0.06673384,0.12809944,0.16475964,0.16423893
,0.11784363,-0.002340317,-0.033335686,0.33618975,-0.10537863
,-0.05178547,-0.08475399,0.041779518,-0.016886234,0.21426487
,-0.13306713,0.032872677,-0.11476278,0.010331631,-0.18225336
,0.26325798,0.103636265,0.18770123,0.06357813,-0.024495125
,0.18263769,0.068133354,-0.17191696,-0.19773245,0.05496502
,0.2786851,0.03956127,0.21005917,-0.02506733,0.2102704
,-0.015289784,0.2566948,-0.11538124,-0.004678726,0.06332636
,0.06889105,-0.17681599,-0.35340214,-0.31666803,-0.037679195
,0.24193335,0.009168148,-0.011063099,0.1935072,0.08548641
,0.025309563,-0.005246639,-0.2363286,-0.33360052,-0.17358828
,0.0366621,0.00495863,0.017510414,-0.51852655,0.10734415
,-0.14478493,-0.23124743,-0.079273224,0.05750799,0.16014385
,0.002835274,-0.004394531,0.03894615,-0.14994001,0.10624027
,0.102977276,-0.30559778,0.17883635,0.12410402,0.002993584
,0.07907629,-0.13972282,0.13544512,-0.034947395,0.10891533
,-0.22840261,-0.10142946,-0.004328251,-0.062119007,-0.10457611
,0.3365898,0.24806881,0.088712215,-0.15442038,0.13935995
,0.4285388,0.14897585,-0.085638046,-0.060168743,0.010607719
,-0.117405415,-0.11842394,0.12032795,0.047558308,0.039056778
,-0.30880213,-0.18182898,-0.17732859,-0.070902824,0.06602001
,0.06362724,-0.018229961,0.043572426,0.1593647,-0.002669334
,0.19185877,0.016912937,-0.07057524,0.001355171,-0.165164
,0.002817631,0.15449953,-0.031989574,-0.18637466,0.013288021
,0.013346672,-0.056114674,0.21666002,0.05038023,0.101466656
,-0.33192968,-0.24261808,0.060516357,0.006890297,0.037519455
,-0.15074348,-0.05567026,-0.08535099,-0.00951767,-0.0572052
,0.35067368,0.254395,0.090788364,0.14619637,0.19101429
,-0.17174864,-0.031958103,0.033074856,-0.030080318,-0.13893843
,0.068947315,0.1329503,-0.000303,0.14747381,-0.026525974
,-0.08290577,0.0318861,0.08935642,0.07513666,0.113749504
,0.020543575,-0.08883381,-0.32557297,0.049696445,0.13781786
,-0.15081644,-0.014448166,-0.012765408,-0.080233574,-0.09479141
,-0.23247814,-0.06950331,0.2380724,-0.19211721,0.08783865
,0.2376318,0.08152771,0.08949089,0.17052364,0.07409763
,-0.11725855,0.02035284,-0.070225716,0.25026035,0.20676231
,0.24692392,0.6351838,-0.17550182,0.1208272,0.045355797
,-0.03480673,0.043029785,0.10289955,-0.07167244,-0.055597782
,0.18831825,-0.1316719,0.13655567,-0.009718895,0.09382486
,-0.12701797,-0.061998367,0.025942326,0.021644592,-0.025034428
,-0.2056179,-0.14178085,-0.22186899,-0.21521425,-0.2540536
,0.29470968,0.107935905,0.016564846,-0.17763424,0.22119474
,0.0627861,0.08347511,-0.039432526,0.112288475,0.03637743
,0.001693726,-0.28863478,-0.15342903,-0.25071907,-0.19902515
,-0.14309883,0.02715826,0.27386189,-0.00630188,0.16126871
,0.05869484,0.01840496,-0.18296242,-0.005214691,-0.13250923
,0.03945017,-0.14759207,-0.113268375,0.048523903,0.0633626
,-0.05125141,0.16384792,-0.024538517,0.13489246,0.058953285
,-0.05835724,-0.5694456,0.29937267,0.16945219,0.31726456
,0.09327555,0.1020813,-0.11213589,0.03002882,-0.12169027
,0.19825506,0.3378663,-0.17548513,-0.20363808,-0.10596895
,0.13542986,-0.0890584,-0.040192604,0.014482975,0.13105488
,0.28889465,0.13924265,0.007077694,-0.12458801,-0.00882721
,0.06586599,-0.077307224,0.012191296,-0.026909351,0.090443134
,0.115866184,0.114052296,0.19448328,0.1506877,-1.24E-05
,-0.123907566,-0.099514484,-0.059951305,-0.11858225,-0.13396597
,0.004621983,-0.0799799,0.11944628,-0.005621433,0.095541954
,0.2992344,-0.034549713,-0.090614796,-0.14263344,-0.018261433
,-0.122196674,0.37936783,-0.15200758,0.08013916,-0.03892231
,0.20328856,-0.046063423,-0.07524395,-0.120343685,-0.058907032
,0.12377691,0.026201725,0.06512165,0.16895056,0.05602503
,-0.031911373,-0.051463604,0.066476345,-0.14330912,-0.17285919
,0.18223143,0.4513297,-0.019806385,-0.08953524,-0.039022446
,-0.31315947,-0.09726477,0.017315388,-0.048647404,-0.10610819
,0.010326386,0.23398209,-0.15612459,-0.13433838,0.23952198
,0.09070921,0.16474009,-0.03364706,-0.23450232,-0.12978554
,0.05860567,-0.04788208,0.26541615,-0.005331516,0.20109272
,-0.09466076,0.18626022,-0.050831795,-0.052282333,-0.16902733
,0.18123007,-0.003191471,-0.11046314,0.020743847,-0.28021336
,-0.12757921,-0.23987055,0.08561468,-0.001166821,0.124171734
,-0.20144367,0.15744352,-0.062551975,-0.11649799,-0.1469121
,0.09214592,0.15020323,-0.11934614,-0.13114023,-0.22869301
,0.41049814,0.30758286,0.08708954,0.12093258,0.27472782
,0.30060816,0.20669746,-0.056888103,0.17549849,-0.08089352
,0.18683767,0.0807786,-0.19907522,-0.16810083,0.20482302
,-0.4677601,-0.1981926,0.031306744,0.028658867,-0.13387442
,0.007433415,-0.0393281,-0.71179724,-0.5463753,-0.62935734
,0.07264471,0.113515854,0.094341755,-0.024118423,0.08118057
,0.10090542,0.019833088,0.034258842,0.13594246,-0.021177292
,0.093969345,-0.08948803,-0.23909998,-0.3678522,0.05900812
,0.003017426,0.1243968,0.11950207,0.14966011,0.062415123
,-0.10315657,-0.18410921,0.32541895,0.24140453,0.023759842
,0.08980179,-0.065936565,-0.13665962,-0.07185364,-0.10246706
,0.005138874,0.036200523,0.20500326,0.18292236,0.09276867
,-0.65940857,-0.6603813,-0.17524147,-0.507473,-0.37425232
,-0.23207998,0.13239431,0.08825874,0.081516266,0.13118315
,0.30608368,0.67833376,0.031270504,-0.03472805,0.039820194
,0.33945894,-0.034295082,0.16894484,-0.023710728,-0.08742094
,0.4419341,0.06786442,-0.25835466,0.15985107,-0.42839956
,0.0183177,0.1792674,0.07313776,0.15153551,-0.040174007
,-0.19161892,-0.23683119,-0.05702448,0.13131046,-0.0520339
,0.20290518,0.16540194,-0.042560577,-0.058940887,0.114488125
,-0.02715969,-0.111650944,0.06135416,0.16081715,-0.09020853
,-0.09251118,0.017577648,0.14360619,0.2916379,0.030323982
,0.24542809,-0.057075024,-0.17102814,-0.06670904,0.005319595
,0.556592,0.10104704,-0.07021713,-0.001055241,-0.029603004
,-0.015613556,0.2107935,0.17558622,0.2682681,0.14617491
,-0.08509016,-0.2828226,-0.044145584,-0.028348446,-0.061831474
,-0.15200615,-0.09634876,0.37885332,-0.2168622,0.12189007
,-0.07681942,-0.11429119,0.1805296,0.1349721,-0.18564987
,0.1956873,0.100391865,0.011733532,0.06769276,-0.019811153
,0.000649,0.096419334,-0.051142216,-0.26084232,0.19582367
,0.1846981,0.06332922,-0.15700483,0.12617302,-0.047873974
,-0.088377,0.2382021,-0.12344599,-0.080610275,-0.010131836
,0.08334541,-0.17778492,0.07649517,-0.13934469,-0.08084583
,-0.08972502,-0.09382391,-0.16110039,-0.01686573,0.18673658
,0.044774055,0.18812943,0.08612919,0.063958645,0.07449007
,0.05735588,0.30171967,-0.12214708,-0.066057205,-0.07239485
,-0.08161116,0.06929016,-0.0416317,-0.24841738,0.22099638
,0.30323267,0.26417732,-0.104337215,0.19026327,-0.055041313
,0.23833036,0.067750454,0.06844616,0.010574818,-0.013418675
,0.042178154,-0.2605281,0.06866884,-0.029580116,-0.023146152
,0.04540634,-0.009906769,-0.08295393,-0.06123972,-0.212883
,-0.08908415,0.12542295,0.06934261,0.1745019,0.15196276
,-0.18706846,0.08357668,0.19629526,0.06369352,-0.13520002
,-0.06834459,0.18679476,-0.1705575,0.09367418,-0.09861612
,0.086802006,0.020467281,-0.13735485,0.34904766,0.100165844
,-0.02291441,-0.14641285,-0.023723602,-0.07066488,0.05739689
,-0.25441217,-0.026136398,-0.108422756,-0.051926136,-0.17569304
,0.06647682,-0.010329247,-0.01739788,0.09056854,0.094643116
,-0.19872475,0.031904697,0.31971264,0.2258482,-0.029619694
,0.14709711,-0.35037422,0.23574924,0.15539646,0.25088978
,0.26836252,0.13777685,-0.020458221,0.013321877,-0.1716218
,0.09558725,0.19133043,0.049735546,-0.038681984,0.23412323
,-0.17300034,0.042060375,0.057994366,0.01713276,0.09758091
,0.2667284,0.17490673,-0.05812788,0.04367447,-0.009840488
,-0.020433903,-0.073346615,-0.032527924,0.04345846,-0.10882473
,0.11027002,0.11977577,-0.0625329,-0.052181244,-0.17818928
,-0.0443511,0.129148,0.527616,0.050149918,-0.16203594
,0.23257446,-0.038033962,0.023392677,0.22006416,-0.06935167
,0.065723896,0.090097904,-0.13499737,-0.3042903,-0.18296719
,0.09131479,0.15596342,-0.09948778,-0.07141638,-0.29840803
,-0.019434452,0.14384508,0.050068855,0.15775442,-0.16230488
,-0.04069996,0.37771368,-0.021112442,-0.05060625,-0.043330193
,0.35636663,0.33308554,-0.05242777,-0.03285408,-0.12969065
,0.09640741,-0.066020966,0.021319866,-0.023067474,-0.10211754
,0.16657734,0.24532986,-0.40131474,-0.18811655,-0.358016
,0.004402638,-0.04105425,-0.12108755,-0.042029858,-0.21771193
,-0.057658672,0.07033491,-0.05692196,-0.03907585,-0.035625935
,0.25395346,0.06684828,0.021179676,0.014653683,0.15063858
,-0.016151905,-0.22502756,0.22686005,0.36733055,0.026963234
,0.21212196,0.05331278,0.0700984,-0.24329615,-0.039283276
,-0.0353055,0.0537405,-0.000985,0.025743484,-0.07582569
,0.07329893,0.33073378,-0.06525564,0.14822912,0.06579685
,0.19492006,0.4520898,-0.091061115,0.09703684,-0.06500578
,0.29165268,-0.17381334,-0.072389126,0.12177038,0.26914263
,-0.52399015,-0.28516197,-0.044432163,0.022875786,0.23082781
,-0.0504694,-0.21452332,-0.2812667,-0.24944162,-0.10610628
,0.25334787,0.040554047,0.016248703,0.17268038,0.12400246
,-0.18163204,-0.15047693,0.14010763,-0.10197401,0.11939049
,-0.16336012,-0.019982815,-0.03423071,0.024767399,0.058601856
,-0.17604494,0.08401823,0.24190521,-0.11499596,0.09793043
,-0.17777395,0.057718754,0.002406597,0.12968588,-0.14478397
,0.13208055,-0.2653122,-0.385952,0.14394379,-0.14432096
,0.35802937,0.036740303,-0.0306139,0.1938448,0.036973
,0.7154193,0.79249716,-0.36878824,-0.33442163,-0.5802088
,0.21077538,0.19772148,0.12897205,-0.09329224,0.031026363
,0.059235096,-0.11833382,-0.006852627,0.020244122,0.18664074
,0.029114246,0.1723404,-0.10969734,-0.20584106,0.013411045
,-0.03264475,-0.16084623,0.050472736,0.047727108,-0.052292347
,-0.0883646,-0.05017805,-0.38142204,-0.0454607,-0.065727234
,0.18610716,0.25342178,0.07110071,0.06561756,-0.086082935
,0.24068832,0.13521671,-0.060050964,0.19268703,0.20603657
,0.029897213,-0.000485,0.15532303,-0.11141014,-0.050982475
,0.10815382,-0.1485982,0.13240957,0.16793394,-0.11020517
,0.01336956,0.14903021,0.09933996,0.069339275,0.088315964
,0.007274628,-0.23125744,-0.010772705,-0.012640953,0.053690434
,-0.08473396,-0.0926075,0.080153465,-0.26683807,0.03032732
,0.5716047,0.023646832,0.15081501,0.08154297,0.27524853
,0.04049921,0.092280865,-0.038341522,0.025909424,0.13778687
,-0.19864845,0.1478033,0.2214036,0.18729591,-0.13167953
,-0.1460743,0.07298422,-0.16369104,-0.09325552,0.07945776
,-0.053361893,-0.188725,-0.14428711,-0.049001217,0.031083107
,-0.05524063,-0.005620956,-0.10424852,0.047966957,0.5451622
,0.32187223,0.09510183,0.01619339,0.06887722,0.05211401
,0.53914213,0.23599672,-0.05874443,-0.16328812,-0.3492074
,-0.04107809,-0.15054369,-0.029492855,0.071293354,0.17151022
,-0.05511856,0.030550003,-0.023822308,0.08495331,-0.081495285
,0.2184782,-0.14605188,-0.18672943,0.076519966,0.046062946
,0.004679203,-0.07627344,0.018406391,0.16496849,0.1672039
,-0.08727026,-0.22949553,0.1113224,0.13924408,0.09275627
,0.17475176,0.3841324,-0.1125021,-0.22796154,-0.056102753
,0.09656763,0.11618996,0.008229733,-0.030326843,-0.26284695
,0.05596304,0.12663746,0.07007074,-0.023168087,0.031402588
,0.12480497,0.3551774,-0.042145252,0.06044674,-0.11048746
,-0.21964312,-0.080593586,0.054409504,0.36480093,0.34640884
,-0.00564146,-0.057587147,0.20864773,0.11466026,-0.011882305
,-0.06514549,-0.06407452,0.048722267,0.116178036,0.10745764
,0.11523914,-0.06162405,0.10844517,0.14703321,0.36841965
,-0.014441967,-0.06210661,-0.14841604,-0.15337038,-0.029181004
,-0.20443535,-0.11523342,0.15263271,-0.11734152,0.006118774
,-0.39999294,-0.31891918,0.16264963,-0.16985226,-0.14916182
,0.10221195,0.28532124,0.109746456,0.09174967,-0.11281395
,-0.2524848,0.0880003,0.24230862,0.044562817,0.06884384
,0.2721243,0.037642002,0.13040972,0.09478617,0.3042555
,0.1933899,0.092859745,0.23679161,0.12048054,-0.079767704
,-0.05565834,0.05217886,-0.14127922,-0.16761065,0.14505863
,-0.01110363,0.53770924,0.08129597,-0.13561916,-0.07498884
,0.052152634,0.066568375,0.19194555,-0.3432355,0.101902485
,0.19766188,-0.34463263,-0.5256491,-0.5238886,-0.52007437
,-0.29414368,-0.124996185,0.102633476,0.20934343,0.011682034
,-0.18320704,0.18975878,-0.13013792,-0.1105175,0.004039288
,0.11132908,-0.042591095,0.17471981,-0.2795267,-0.0707078
,0.10154343,0.07301235,0.36068344,0.13972569,0.4869418
,-0.08123398,-0.27135992,0.22833204,0.047439575,0.27688932
,-0.1043787,-0.08067942,-0.117776394,0.124803066,-0.11292696
,0.024925232,-0.00775528,0.14615536,0.22047615,-0.043097973
,0.10763407,0.41081667,0.021839619,0.05136299,0.10233021
,-0.04508066,-0.04914522,0.18715668,-0.069698334,0.22530222
,-0.30976152,-0.17405462,-0.07357025,-0.046052933,0.13723564
,-0.076489925,-0.013986111,-0.09381008,0.1986475,-0.05423069
,0.014710903,-0.16432333,-0.024227142,-0.117025375,-0.019279957
,0.13552046,-0.06752205,0.09203243,0.08240795,0.13424778
,-0.025897026,-0.070393085,0.021212101,-0.027981281,0.22353268
,0.06127405,0.17863798,-0.09510422,-0.2622552,-0.15379572
,-0.5081301,-0.55930614,-0.5152402,-0.47932768,-0.39490747
,-0.709465,-0.27231407,-0.41806364,-0.19807196,-0.28816032
,0.036753178,0.14429855,-0.18520641,-0.033620834,0.2000966
,-0.1994977,-0.2561369,0.000341,0.1961689,0.17606497
,-0.10689497,-0.09401226,-0.05966711,0.025733948,0.075846195
,0.03349352,0.08119774,0.15983295,0.25449085,0.1885395
,0.10591221,0.27337456,0.23498106,0.09113121,-0.046307087
,-0.037614346,-0.02020216,0.065280914,-0.07340622,0.23111153
,0.119969845,-0.23417473,-0.055202484,-0.1826601,-0.22061253
,0.07079935,-0.002608299,0.32006693,0.108813286,0.13330746
,0.056004047,0.09790611,-0.016627789,0.24868298,-0.123419285
,0.17797995,-0.18123055,0.08772135,0.006554604,0.056655407
,-0.00613451,0.18008375,0.08497143,-0.07755232,0.21871996
,0.07838726,0.055101395,-0.2353034,-0.17424107,-0.107584
,0.3380165,0.18763828,0.18142939,-0.030968666,0.07921171
,0.1245656,0.18634844,0.17512369,-0.12409687,-0.010986805
,-0.21062565,0.009497166,-0.07271719,0.38190365,0.36918163
,0.35895014,0.21098328,0.055583954,-0.082549095,-0.005405903
,0.09953928,-0.0580554,0.048161507,-0.06529093,-0.19646883
,0.19741297,-0.12002754,-0.12768793,-0.19786406,0.2143259
,0.26589155,0.16163492,-0.06123495,0.003778458,0.1789813
,0.044599056,-0.13625193,0.103859425,0.15465498,0.01885128
,-0.008420944,-0.24931097,0.007923603,0.08761454,-0.010672092
,-0.004883766,-0.1558528,0.10486746,0.14955187,-0.16435385
,0.13172865,0.019437313,-0.10607672,-0.08289957,-0.0919199
,-0.032594204,-0.09406614,0.12147856,-0.036186695,0.058279037
,0.2522993,-0.07322788,-0.020427227,-0.09501696,-0.030591965
,0.053982258,-0.17146635,-0.18664551,0.22648907,0.061178207
,-0.038473606,-0.21628809,0.047533512,0.07076788,0.16635418
,0.1666336,0.017255306,-0.12837219,-0.08915806,0.02366829
,0.025383472,0.16720295,0.2909336,0.11300278,0.027985096
,-0.12891912,0.15746975,0.07468319,-0.15435457,0.118076324
,-0.05813265,0.02616167,0.12729406,-0.061942577,0.07166529
,0.06151867,-0.010150909,0.13911915,0.15225124,0.15198898
,0.09289694,0.29631662,-0.11733723,0.098694324,0.13792896
,-0.2409215,0.14602327,-0.0624609,0.12690878,-0.26955128
,-0.14285517,-0.07118225,-0.09699106,0.26164484,0.113437176
,0.004785538,0.033833027,-0.07984972,0.046643257,-0.115843296
,0.0796113,0.22712374,0.12049961,-0.07452011,0.052657127
,0.088961124,0.026253223,0.09072256,0.1346941,-0.058077335
,0.018987656,-0.19911146,-0.17578697,-0.13306808,0.20339775
,-0.12483597,0.11279154,0.115553856,-0.026340008,-0.007471085
,0.035616398,0.61445,0.02507782,-0.12594366,0.17447186
,-0.23358631,-0.11075306,0.18216133,-0.1512742,-0.028339386
,0.04608965,0.21820068,0.14088106,-0.10785484,-0.35724688
,-0.13609648,-0.09577131,-0.19755507,-0.2721815,0.005858421
,0.52220726,0.46995592,-0.14973545,-0.11609602,-0.16332626
,0.08695936,0.20235205,0.17287016,0.049398422,-0.21972513
,-0.0875082,-0.30991697,-0.26419163,-0.1535902,0.007252216
,0.22108126,-0.17131138,-0.1485591,-0.014565468,0.08888912
,0.41231346,0.35290146,-0.036429405,0.09809542,0.02499199
,0.15460825,0.13567305,-0.022147655,0.06593895,-0.004226208
,0.324862,0.05955267,0.002233982,0.14071798,0.12793732
,-0.14395285,-0.07043886,-0.010074139,0.14568996,-0.0761075
,0.28540373,-0.03523016,0.38446236,0.03916788,0.13485861
,0.13436174,0.01581049,-0.2684636,0.107726574,-0.08505392
,0.1169734,0.15443754,-0.04493761,-0.24329185,-0.09204912
,-0.06217861,0.10316181,-0.31440067,0.13537407,0.158844
