Gene_name,GSM368877,GSM368878,GSM368879,GSM368880,GSM368881,GSM368882,GSM368883,GSM368884,GSM368885,GSM368886,GSM368887,GSM368888,GSM368889,GSM368890
NY-SAR-48,0.639714818,0.685477848,0.349315922,1.042806356,-0.753494723,-1.594501739,-3.597976128,0.536147623,0.800586397,0.861990582,0.456786037,-1.940395466,-1.823951019,-2.296002032
DEDD2,0.057816593,0.107396119,0.292053609,0.409786476,0.229390013,-0.539400225,-1.068785539,0.28947822,0.168888213,0.113774468,0.622824534,-1.98364383,0.002720005,-1.090194186
FOXP3,0,0.957519057,0,0.904184449,0,0,0.311907037,0,0,0,0.938325317,0,0,0
SCOC,0.187267814,-0.121676934,0.081082864,0.235639655,-1.438628148,-1.179199346,-0.006510453,0.13486253,0.171123593,0.246089364,-0.733243587,-0.847110866,0.127842542,-0.363860263
GFER,-0.920501889,-0.489981988,-0.428687111,0.318315012,-2.408503946,-2.408503946,-0.61999519,-0.381561837,-0.764699694,-1.201488845,-0.090486341,3.034653451,-1.933138206,-0.865572692
ADK,1.513500536,1.519716758,1.316117859,0.86140507,0,0,0,1.03019966,1.157226866,0.199838,0,0,0,0
OR52I2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLJ25143,0.457550986,0.600394094,0.314531445,0.968749015,-2.083820122,0.054461509,0.235417725,0.302213753,-0.252011016,0.116637934,0.157770695,-2.083820122,0.270281831,0.011996935
FLJ11806,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10ORF61,0.526107366,0.378101177,0.427063923,0.685462731,0.020648462,-1.055103019,-0.917890562,0.155851313,0.004151842,0.309151257,-0.275069807,-1.652646668,0.281240661,-0.223060173
RPGR,0.297640588,0.781778783,0.208558128,0.002903735,-4.32155047,-1.506706564,-1.382780096,0.250419415,0.722580225,0.85608284,0.889571752,-4.32155047,-0.05821882,-1.064257867
SCGB1C1,-0.230325391,-1.804501394,-1.745675802,-1.119131375,2.716204493,-1.804501394,-1.804501394,0.201057586,-0.595720793,-1.804501394,2.210445229,-1.804501394,-1.804501394,-1.146417903
HOXB6,-2.122987496,-1.469473294,-1.358616657,-1.12385538,1.670780569,1.565908043,0.309419117,-1.684542421,-2.60729643,-2.59618774,-3.430756354,2.200506486,-0.588964061,-2.297136759
ZAK,-0.88520492,-0.828287949,-1.201967071,-2.280724282,-1.501749095,-2.310017651,2.729576995,-1.191834159,-1.253989279,-1.097972882,-2.25592716,0.734042385,-1.485950459,1.750735074
RBM25,0.328937476,0.789069556,-0.601800881,-0.557400354,-1.529338854,-0.520360655,-0.608575567,-0.159773878,0.367185742,0.451991041,0.58145369,0.064382412,-0.156912357,-0.556786922
C3ORF48,-1.175207183,-1.175207183,-1.175207183,-1.175207183,3.645944951,-1.175207183,-1.175207183,-1.175207183,-1.175207183,-1.175207183,-1.175207183,2.653342529,-1.175207183,-1.175207183
EBNA1BP2,0.462561404,0.591630532,0.439435054,0.746487592,-0.620972916,-0.550633917,-1.234224741,0.236583556,0.338048317,0.365593821,0.462561404,-1.416721935,-0.024114855,-0.858626784
OR8H3,0.081684011,0.091637684,0.021659619,0.049203786,2.565267981,-0.502001117,-0.62290853,-0.65079847,-0.664820047,-0.60689478,-0.482084867,-2.673210116,-1.13879436,-0.850295059
CXORF26,0.346772355,0.381891836,0.07018172,0.179776313,-3.601155318,0.259115758,-0.348664626,0.134593724,0.051085333,0.203061784,0.244311287,-2.652193726,0.758060542,0.052064206
TOR3A,0.003406791,0.327776799,0.025360312,0.394210404,0.948275218,-0.023388097,-0.606386818,-0.238953736,-0.170556724,-0.205704011,-0.070467926,-1.19058995,-0.47810925,-0.751383551
DCN,-3.535266332,-3.535266332,-3.535266332,-3.535266332,1.227454206,0.50246455,2.068830017,-3.463553424,-3.535266332,-3.535266332,-3.535266332,-0.924324926,-1.990004971,2.83376822
FOXP1,0.639915726,0.580312125,0.880940545,-0.274086545,-1.621850692,1.160405836,-1.621850692,0.690973284,-1.621850692,0.488274268,0.561814858,-1.621850692,-0.528229673,-0.692136375
SLC25A26,0.676635112,0.849650762,0.439981843,0.990210279,-3.117055976,-0.833122169,-0.207633269,0.206009596,0.19715655,0.499049516,0.195752575,-3.117055976,-0.732315216,-0.358844756
GAS6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PKD2L2,-3.110614084,-3.110614084,-3.110614084,-3.110614084,3.598137026,-3.110614084,-3.110614084,-3.110614084,-3.110614084,-3.110614084,-3.110614084,1.898754645,-3.110614084,-3.110614084
SMAP1,-0.032384725,-0.153737644,0.054931064,0.578169939,0.941142847,-0.222905609,0.460022545,-0.278331272,-0.136146814,0.064705949,-0.365605809,0.149895979,-0.952009066,0.347137562
POP1,0.913864124,0.854859647,0.100745969,0.532675768,0.07676855,-3.276279067,-3.055198152,0.288166334,0.452738696,0.644862929,0.443621603,-3.748513369,-0.613338685,-2.158328758
LOC387775,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C20ORF161,-2.176580769,-3.349024179,-1.268110175,-2.218771466,1.095962196,0.407921273,1.853560484,-1.939874251,-2.575344942,-2.89194327,-1.952584557,-2.604884613,-0.099131177,1.483106208
P2RY8,-0.121881513,-0.432190012,0.939686249,0.323812148,-5.002310465,-3.611048616,-1.86627578,0.851489508,0.865913894,0.510220875,1.472883111,-5.608848633,-0.685334843,-2.5056689
NUP155,0.852515204,0.448996097,0.711767409,0.600574124,-0.154189574,-0.675106805,-1.829885124,0.659757065,0.297162466,0.645696238,0.090092548,-0.497064449,-1.227065919,-1.194875226
ERG,-1.158706825,-1.176015903,-0.250260435,-0.907017927,0.397005905,-1.176015903,-0.404609895,0.544069898,-0.651382987,-1.176015903,-0.636100264,2.742928409,-1.176015903,-1.176015903
RTN1,0,0,0.067593976,0,0,0.571057252,0,0,0,0,0,0.841235989,0,0
BAP1,0.428615612,0.601453926,0.072847914,0.403393441,-0.595110695,-0.190102644,-0.20431515,0.066837584,0.018484161,0.378215937,0.34969912,-0.1521492,-1.419079496,-0.481489846
ARL4C,-1.219668705,0.009059958,0.14305926,0.221577382,0.473252772,1.425616487,-0.264660061,-0.221187039,-0.604009939,0.101839143,0.745949602,-1.219668705,-0.498609448,0.208485078
SNRPD1,0.947084368,0.709966979,1.002709512,1.138754079,-3.22108157,-1.970442783,-2.161350942,0.93208043,0.552858519,0.754740589,0.080860556,-3.902108903,-1.410140454,-2.49850126
ARPC5,-0.674054435,-0.657524327,0.330376645,-1.004472021,0.182803639,0.093496881,-0.574219341,0.298062395,0.324579215,-0.162476179,0.501392239,-0.405995799,0.444888889,-0.001193608
AURKAIP1,-0.151312869,-0.016163345,-0.120095492,0.191357142,0.496794722,0.667680892,-0.162906968,-0.19029993,-0.387794795,-0.360931526,-0.354031728,-0.07053823,0.064359447,-0.028303747
ARFIP1,0.759635008,-0.253824714,0.899919199,0.761486524,-1.403530787,-1.403530787,-0.192176267,1.013487761,0.74265519,0.818035455,-0.799270834,-1.403530787,-1.403530787,-0.944764929
TF,-1.737407512,-5.002634349,-5.002634349,-5.002634349,-4.555776019,1.392871939,2.784336849,-5.002634349,-2.084849363,-3.283479938,-4.572786769,-2.29301975,1.93352212,0.910982885
CCDC71,0.971857864,0.779823529,1.455968158,1.153391507,-2.536358425,-2.536358425,-2.536358425,0.519080204,0.053561875,0.205035751,0.125859895,-2.383521154,0.704464384,-1.419057767
PRPSAP1,-0.074150255,-0.019679782,-0.195481432,-0.084272243,0.551010729,-0.613336901,-0.774441983,-0.166048519,-0.187937733,-0.090578709,-0.528247425,-0.95143155,0.799179341,-0.550558703
WDR21C,0.335223618,1.000815537,-0.085419028,0.721053081,-1.101251078,-1.101251078,0.083832078,0.945344095,0.218274734,0.215254207,0.229432083,0.318761331,-1.101251078,-0.446606457
TCN1,-1.224930845,-3.417511472,0.132805122,0.908913964,-6.741173366,-6.741173366,-4.680500128,1.083507387,0.274489781,0.954000106,1.178673565,-6.653595962,0.913800475,-6.741173366
EIF4G1,0.027174223,-0.106890102,-0.907173097,-0.727559455,0.717573616,0.727462812,0.332241299,-0.478527244,-0.601546401,-0.173674335,0.17778792,0.046694043,-0.181922201,-0.113194702
VGLL4,-0.479083301,-0.267422974,-0.755644933,-0.387806703,0.201148369,0.933151362,-0.330424738,-0.559825876,-0.296030375,-0.496811144,-0.722938533,0.561410221,0.422795884,0.481498946
CD8A,-1.808156682,-2.320297957,0.188397276,-2.231222465,-3.841694874,-0.529340096,0.687812986,0.617865024,0.204867669,-0.168872845,0.893325942,-3.841694874,0.865846827,-0.481939165
KCNK3,-0.307752144,-0.927717898,-0.202583974,-0.051513698,-0.504256226,1.16058953,0.171836297,0.076314967,-0.814289026,-0.2650554,0.079372628,-1.493273035,-0.339716139,1.778663343
TERF2,0.680308816,0.347942515,0.326457612,0.231871144,-6.035062938,-0.557549728,0.269668261,0.462697106,0.502161288,0.658122555,0.333351852,-6.035062938,-0.136390967,0.155687712
OATL1,-1.089648998,-0.355572901,-1.406908912,-0.181424765,0.561519828,0.390286038,-1.062321192,-1.107795535,-0.825533741,-0.546823574,-1.306462476,2.754311474,-0.964553926,-1.026498694
IL13RA1,-2.361017954,-5.909430682,-0.816468554,-2.979330738,-2.745935148,0.980797036,0.847211271,-0.10918987,-0.555819656,-2.72913156,0.234587949,0.175778027,0.624320288,1.467912476
MAPK15,-3.038083759,-2.070704637,-2.933954953,-2.090075915,3.131567861,1.547979078,-0.986784391,-3.096909352,-3.096909352,-2.804171031,-3.096909352,-0.685170432,0.28148869,-2.729601196
MAN2B2,-0.971222056,-0.992745373,-0.36094326,-1.16514061,0.496842881,1.20482428,-0.730720306,-0.521632718,-0.62226101,-0.937496138,-0.22523649,-2.134378651,0.834691426,0.902690337
KCNG4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CACNA2D1,0,0,0,0,0,0,2.431365886,0,0,0,0,0,0,0
BHLHB2,-4.297558125,-5.179848547,-3.725113105,-5.193065108,0.756673108,-0.960020402,-0.143655449,-2.75214419,-2.898484373,-4.240858681,-1.667159839,-0.810844188,2.1177085,-0.070870375
CASKIN2,0.266381896,-0.129381375,0.745173227,0.621658731,-0.159660062,-0.159660062,0.286629918,-0.159660062,0.361087149,-0.159660062,0.401749175,-0.159660062,0.997926982,1.20262185
OR10S1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTPD,-3.224144869,-2.421260462,-3.134081582,-2.108318812,3.271519318,-1.267833769,-2.259481937,-1.086837065,-3.224144869,-3.224144869,-1.69951446,-3.224144869,-0.832579733,0.069254126
PCSK6,-1.851944887,-1.851944887,-1.851944887,-1.851944887,0.247976626,-1.851944887,-1.487109152,-1.851944887,0.608329151,-1.851944887,-0.088662927,2.884130245,-0.640202572,-1.851944887
PPP2CB,0.105063897,-0.185383177,-0.292309068,0.004802405,-5.692980622,-0.702663603,0.857394862,-0.226634108,-0.224135457,-0.144542456,-0.169757229,-2.865162867,-0.762429842,0.87529475
DLG4,-1.260361289,-1.001139779,-2.13737259,-1.610416475,0.960632296,1.542088621,-0.30682679,-1.490108554,-0.770210508,-3.188992359,0.03374992,0.585864432,-0.42521484,1.288802377
LAIR1,-1.597351243,-1.597351243,0.269882269,-0.591163199,-1.597351243,-0.106658219,-1.047147475,0.220350798,0.643224312,1.033715778,1.203301501,-1.597351243,-0.334107962,-1.149993559
AP1S3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNNI3,-2.476987378,-1.245375264,-2.489799332,-1.745698424,0.063844463,-0.201758784,1.907897504,-1.690697655,-3.134541642,-1.930961064,-1.753945167,2.74573415,-2.846914211,-1.061582656
CRNKL1,0.430269416,0.362790848,0.367485725,0.102969228,-1.702111367,-2.596663755,0.36169926,0.302624795,0.078762254,0.115946489,-0.822681847,0.37376317,0.429469514,-0.814653156
UCK2,0.606986597,0.771000444,0.551744618,1.000876375,-2.940636674,-0.519049063,-1.331733376,-0.091971511,0.317695176,0.470016564,0.269742203,-1.206848165,-0.581433899,-1.78861638
SYT4,0,0,0,0,0,0,0,0.165313036,0,0.509337974,0,0,0,0
DPPA4,0.996307794,1.074445839,1.456220089,1.082164269,-4.741780411,-4.741780411,-4.741780411,0.880410728,0.457043979,0.292958312,1.076307523,-4.53563656,-4.612207235,-4.741780411
SPAG16,0.409110986,0.339437223,0.441261193,0.605039494,-2.646453823,-0.623131984,0.078926654,0.32730979,0.007844962,0.573952328,-0.393954451,-4.763451035,-0.068571538,0.221397178
MTA3,-1.295638163,-1.081640606,-1.162418726,-0.820843432,1.331971743,0.800064669,-0.891006354,-1.103654588,-1.657372223,-1.270075016,-2.122697497,-0.862893,1.565117711,-0.499002255
PILRB,-2.460236233,-1.256585506,-3.040941582,-3.016301275,0.437190473,0.546758976,-1.602263983,-3.161700007,-0.551546896,-0.847490956,0.041756156,0.818946763,1.834510145,-0.975675111
LOC284402,0,0,0,0.111068047,0,0,0,0,0,0,0,0,0,0
CACNG3,-1.3216184,-1.852428908,-1.852428908,-1.852428908,2.822722954,-1.232534688,-1.852428908,-1.852428908,-1.852428908,-1.852428908,-1.852428908,2.859478925,-1.852428908,-1.852428908
DEGS2,-2.959610438,-3.005710822,-2.012650173,-2.53485913,0.764232712,-3.859332777,-3.518944981,-3.859332777,-3.859332777,-3.859332777,-3.859332777,-3.859332777,0.104834206,-3.382942664
ATP11A,0,0,0,0,2.329499832,0,0,0,0,0,0,0,0,0
PSMC2,0.470484588,0.19193926,0.273446216,0.350780783,-0.866512325,-0.030956804,-0.011424807,0.333076363,0.256266711,0.515702221,-0.037981299,-1.177769444,-0.288533334,-0.087653586
UTF1,0,0.042071698,0.235655842,0,0,0,0,0,0,0,0,0,0,0
RNF113B,-0.042970553,0.009922904,-0.811171033,0.003941328,1.737973113,1.517515414,-0.848605049,-0.440939663,-0.588877494,-0.70881081,-1.211347159,0.040953491,-0.767570907,-0.775868202
SPAG9,0.45080375,0.468912431,0.268390182,-0.103869938,-2.961818596,0.052435142,0.770345437,0.309588404,0.212951327,0.292009983,-0.033481439,-2.164178338,-0.227257995,0.542646078
ZNF134,0.596076159,0.821138286,0.449955439,0.646649658,-0.909729185,-0.888568121,-0.857679934,0.220742019,0.329670352,0.312933177,-0.236060301,0.108661325,-1.310998854,-1.471656052
FXYD6,-4.05246459,-4.074599778,-1.707452578,-4.074599778,0.549671132,1.711332909,2.353701765,-2.07899112,-2.037314647,-4.074599778,-1.577079859,-1.008855153,-0.623171042,1.664001052
TMPO,1.176336391,0.681530267,0.928673126,0.788495468,-1.495992238,-5.307448175,-5.147856679,0.84927078,0.820143494,1.223967437,0.024775179,-5.039105622,-2.035301672,-4.812929313
LRRC46,0.290037448,-0.765072041,0.234101608,0.521149584,-1.903206196,0.670796131,0.132687314,0.011497041,-0.116921406,-0.33516436,0.341470455,-1.903206196,0.807842617,-0.149293644
FLJ00060,-3.641297661,-3.641297661,-3.641297661,-3.641297661,3.209896211,-0.55641807,-3.641297661,-3.641297661,-3.641297661,-3.641297661,-3.641297661,2.549452989,-3.641297661,-3.641297661
CYP11A1,-1.135290443,-1.706083444,-2.001665457,-1.922464495,-0.745423136,1.750003299,-0.122812461,-1.939919046,-1.93872785,-1.699320296,-2.689326924,2.729801398,-1.726126656,0.684784217
DNAJB8,-0.158651073,0.21789041,0.244027935,0.976531333,-1.563105965,0.327529061,-0.048839485,0.438600084,-0.254033502,0.315926454,-0.348987239,-0.078173164,-1.066997672,-0.918022472
C15ORF37,-1.680960649,-1.128369625,-1.30871127,-1.680960649,3.726818023,-1.680960649,-1.680960649,-1.680960649,-1.680960649,-1.680960649,-1.680960649,1.0074897,-1.680960649,-1.680960649
CHAT,0.491867726,0.669967611,0.721502919,1.118015568,-2.800928744,-0.150797514,-1.030351796,0.354365122,0.032440823,0.341360106,-0.199195686,-2.800928744,-0.372867109,-0.99014583
AP3B1,0.289627105,0.212403512,-0.057198978,-0.366778929,-1.979009884,-0.080750036,0.090844451,0.425010534,0.219101953,0.158583394,0.214293988,-4.050550692,0.556846802,0.406231494
CAPZA2,0.278963833,0.317840617,0.497085788,0.12373114,-0.55548505,-1.108352879,0.57331741,0.518021479,0.283066544,0.132617589,-0.200338784,-0.213259994,-0.699980064,0.1062037
CCDC7,0,0.776181386,0.242499616,0,0.537875638,0,0,0.011667378,0,0.255335305,0,1.449732045,0,0.171543118
OR8G1,-1.933066497,-1.933066497,-1.933066497,-1.933066497,3.223836191,-1.933066497,-1.933066497,-1.933066497,-1.933066497,-1.933066497,-1.933066497,2.819538607,-1.933066497,-1.933066497
IL28B,-3.72829092,-3.946522643,-3.540324782,-3.946522643,-1.536484337,-3.946522643,2.961215287,-3.946522643,-3.946522643,-3.946522643,-3.739033459,2.505945127,-3.946522643,1.003707207
TSN,1.278419764,0.710559246,0.750685582,0.823225729,-3.454773891,-1.73979979,-0.028207209,0.422904724,-0.107288937,0.416129581,-0.392278685,-3.454773891,-0.278485032,-0.740253601
FLJ35880,1.326778415,1.544406702,-0.014083808,-0.266234946,-3.026908327,-2.585424848,-3.015899394,0.511157966,1.04383519,1.795354654,-0.219875471,-3.026908327,-2.99174545,-3.026908327
MGC62100,-1.193282704,-2.20873716,-1.344073467,-1.554810735,2.858384103,-3.741788996,-3.060399891,-1.89833546,-1.547454475,-1.018864005,-3.741788996,2.525145086,-3.741788996,-3.216160449
C1QTNF3,-0.291786239,-0.435222108,-0.435222108,-0.435222108,-0.435222108,-0.435222108,0.325013744,-0.435222108,1.175250301,-0.239809936,-0.435222108,-0.435222108,-0.435222108,1.192910763
U2AF2,0.253953689,0.565650805,-0.119400959,0.023450371,0.093415048,-0.295281699,-1.255888968,-0.187269003,0.017646292,0.03869333,0.381392747,-0.236119446,-0.034133318,-0.833572735
COL15A1,-5.361103614,-5.361103614,-5.361103614,-5.361103614,-2.119840204,1.231337539,2.082926158,-5.361103614,-3.688744467,-2.169625844,-2.402372276,-0.528682235,0.755923841,2.632437725
MOBP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KIAA1377,-0.11094086,-0.11094086,-0.11094086,-0.11094086,3.695827204,-0.11094086,-0.11094086,-0.11094086,-0.11094086,-0.11094086,-0.11094086,0.669107241,-0.11094086,0.289095592
SDC1,0.386036078,1.550543651,0.971223941,0.676801323,-0.398867784,-0.398867784,-0.131597179,0.517385273,0.463050867,0.315965134,0.993626873,-0.398867784,-0.398867784,-0.379862481
RIBC1,0.093448821,0.408763581,0.159823783,0.282449938,-2.259444915,1.409845526,-0.069918215,-0.085018122,-0.538757398,0.101196601,-0.185434077,0.086693624,-0.446635081,-0.814101247
RASGRP1,-0.427855735,-0.306243933,-0.463817048,-0.259224465,-1.209887213,0.099215255,-1.957971853,0.494740803,0.120718153,-9.66E-05,0.477890773,0.671456502,0.703710298,-1.111301762
ATG4A,0,0,0,0,2.346892906,0,0,0,0,0,0,0,0,0
AKAP8L,0.459461488,0.386960351,-0.043874844,-0.07534745,-2.597593722,-1.888282623,-1.012219119,-0.230811802,0.448841465,0.716162622,0.572320071,-3.791891204,0.765206368,-0.883062688
LBR,1.01019755,0.712207117,0.886856467,0.515061213,-1.407173795,-3.996275969,-3.39537096,0.804005115,0.901335046,1.005980727,0.311696386,-2.019114771,-2.502822023,-2.919923206
HIST2H2AC,-1.549037842,-1.748877145,-1.32390766,-1.285108312,1.820686403,0.48109735,-2.178706177,-1.216090098,-1.331753519,-1.964625582,-0.809754089,-0.466911055,1.785211233,-2.065634918
MGC26856,0,0,0,0.309550203,0,1.860160305,1.259146293,0,0,0,0,0,0,0.602621375
BAGE,0.534292324,0.486730923,0.300619168,0.863458443,-1.660042197,0.239622387,0.6477679,0.34748792,0.232095242,0.566618917,-0.004629685,-1.660042197,-0.575672158,-0.369856689
FLJ36980,-0.091123044,0.564362106,0.82258872,0.699523725,-1.178044349,0.870564584,-0.121100192,0.20438255,0.39497746,-0.186147054,-0.006496427,-0.200044631,-1.178044349,-1.178044349
ASGR1,-0.755504514,-1.529757215,1.40990257,-1.150682112,-4.115778356,-0.364458585,-1.623392683,1.225442224,0.955965814,-0.854507069,1.695716758,-1.872915038,-0.334562919,-0.513824875
GTPBP5,0.233873477,0.80869033,-0.33359827,-0.527567612,-1.368373838,0.714401747,-1.334131638,-0.914949532,-0.105816479,0.193045937,0.763130356,-2.195020959,-0.130374539,-1.159904721
PCSK4,-0.966909954,-0.45558599,-1.389233118,-0.514815318,0.253186488,1.576767301,-2.283325275,-1.318507878,-1.23509968,-0.889356573,-1.56245665,2.638762861,-1.092436129,-3.677958767
CDC42SE1,-1.027506104,0.01547091,0.808186178,-0.005797057,0.013303088,-1.206297494,-0.881265865,1.672182144,0.167849296,-0.78456063,0.145584277,-2.60622085,-1.812507006,-2.014976485
FRAP1,0.248397011,0.259255235,-0.13024431,-0.271949378,-0.77135956,-0.280972514,-0.492821193,-0.235253628,-0.328877445,0.000756374,0.155039926,0.189028106,0.579260868,-0.399666625
GLYATL1,-3.362261955,-3.362261955,-3.362261955,-2.525351669,2.321945246,1.031569932,-2.874326763,-3.362261955,-3.25520938,-3.362261955,-3.362261955,2.47787991,-3.362261955,-3.362261955
NCOA2,0.828197467,0.560464303,0.111910055,-0.851336944,-2.374038045,-2.374038045,-2.230602175,0.954812777,0.88688337,0.710841546,0.180470843,-2.374038045,-2.374038045,-2.374038045
XKRX,0.757859063,0,0,0,0,0,0,0,0,0,0,0,0,0
TXNDC5,0.363653185,0.355430145,0.982964498,1.029107711,-1.91861292,-2.582821532,-0.475452111,1.353626784,0.212011486,1.111036855,0.160216732,-2.582821532,-2.582821532,-2.56617635
PRCP,-0.830868953,-0.784448796,-0.06928883,-0.57081866,1.075919356,0.061486422,-0.041475534,-0.047201197,-0.475518194,-0.699385776,-0.114120226,-0.388783212,0.13093047,1.021395637
C1ORF78,-4.516493368,-4.516493368,-2.709913588,-4.298261645,2.337524883,1.029116753,-0.974497721,-2.673567319,-2.42181286,-4.346568367,-1.909810415,-1.812599482,1.500149195,0.893963071
ZNF253,1.725454936,1.337877126,0.06907879,0.031458737,-0.005480592,-0.005480592,-0.005480592,1.478135289,2.051053299,1.347399376,-0.005480592,-0.005480592,-0.005480592,-0.005480592
MAFG,0,0.047855928,0,0.18295126,1.03019966,1.247650717,0,0,0,0,0,0.313030302,0,0
MGC34824,0.593055596,0.719499755,0.591838374,0.72777452,-0.530471141,-0.530471141,-0.064293669,-0.180867368,-0.530471141,-0.154682398,0.678031683,-0.00402292,-0.47910513,0.271849793
